,date,ticker,mfp,sector,industry,scalemarketcap,qMO,qValue,qQuality,qLV,qSentiment,qGrowth,Weight
34331,10/31/2018,CBOE,qGrowth,Financial Services,Financial Data & Stock Exchanges,Large,0.56,0.05,0.28,0.38,0.27,1,0.02
34332,10/31/2018,AMZN,qGrowth,Technology,Internet Retail,Large,0.92,0.1,0.85,0.15,0.21,0.99,0.02
34333,10/31/2018,BTI,qGrowth,Consumer Defensive,Tobacco,Large,0.21,0.68,0.76,0.78,0.74,0.99,0.02
34334,10/31/2018,PSX,qGrowth,Energy,Oil & Gas Refining & Marketing,Large,0.36,0.92,0.33,0.62,0.14,0.99,0.02
34335,10/31/2018,ADI,qGrowth,Technology,Semiconductors,Large,0.16,0.21,0.83,0.37,0.36,0.98,0.02
34336,10/31/2018,REG,qGrowth,Real Estate,REIT - Retail,Large,0.55,0.48,0.12,0.76,0.82,0.98,0.02
34337,10/31/2018,FANG,qGrowth,Energy,Oil & Gas E&P,Large,0.47,0.62,0.6,0.04,0.08,0.98,0.02
34338,10/31/2018,TEAM,qGrowth,Technology,Software - Application,Large,0.63,0.02,0.32,0.11,0.16,0.98,0.02
34339,10/31/2018,DINO,qGrowth,Energy,Oil & Gas Refining & Marketing,Large,0.68,0.93,0.48,0.01,0.43,0.97,0.02
34340,10/31/2018,LFCHY,qGrowth,Financial Services,Insurance - Life,Large,0.09,0.4,0.27,0.72,0.95,0.97,0.02
34341,10/31/2018,PXD,qGrowth,Energy,Oil & Gas E&P,Large,0.39,0.56,0.6,0.21,0.04,0.97,0.02
34342,10/31/2018,VRTX,qGrowth,Healthcare,Biotechnology,Large,0.69,0.12,0.95,0.22,0.12,0.97,0.02
34343,10/31/2018,WLK,qGrowth,Basic Materials,Specialty Chemicals,Large,0.07,0.95,0.61,0.23,0.27,0.97,0.02
34344,10/31/2018,TAL,qGrowth,Consumer Defensive,Education & Training Services,Large,0.63,0.3,0.92,0.01,0.54,0.97,0.02
34345,10/31/2018,ATH,qGrowth,Financial Services,Insurance - Diversified,Large,0.23,0.36,0.22,0.52,0.47,0.97,0.02
34346,10/31/2018,CE,qGrowth,Basic Materials,Chemicals,Large,0.25,0.84,0.66,0.4,0.2,0.96,0.02
34347,10/31/2018,CNQ,qGrowth,Energy,Oil & Gas E&P,Large,0.08,0.93,0.74,0.53,0.61,0.96,0.02
34348,10/31/2018,MCO,qGrowth,Financial Services,Financial Data & Stock Exchanges,Large,0.76,0.02,0.47,0.54,0.15,0.96,0.02
34349,10/31/2018,STM,qGrowth,Technology,Semiconductors,Large,0.01,0.63,0.81,0.12,0.68,0.96,0.02
34350,10/31/2018,PGR,qGrowth,Financial Services,Insurance - Property & Casualty,Large,0.91,0.16,0.37,0.74,0.63,0.95,0.02
34351,10/31/2018,RIO,qGrowth,Basic Materials,Other Industrial Metals & Mining,Large,0.61,0.91,0.87,0.55,0.73,0.95,0.02
34352,10/31/2018,MTCH,qGrowth,Technology,Internet Content & Information,Large,0.87,0.12,0.44,0.06,0.15,0.95,0.02
34353,10/31/2018,VEEV,qGrowth,Technology,Health Information Services,Large,0.74,0.05,0.94,0.08,0.24,0.95,0.02
34354,10/31/2018,PKI,qGrowth,Healthcare,Diagnostics & Research,Large,0.85,0.15,0.45,0.03,0.35,0.95,0.02
34355,11/30/2018,CPRI,qGrowth,Consumer Cyclical,Apparel Manufacturing,Large,0.3,0.85,0.95,0.1,0.31,0.76,0.02
34356,11/30/2018,EOG,qGrowth,Energy,Oil & Gas E&P,Large,0.51,0.71,0.78,0.43,0.28,1,0.02
34357,11/30/2018,EQT,qGrowth,Energy,Oil & Gas E&P,Large,0.05,0.85,0.23,0.03,0.16,0.97,0.02
34358,11/30/2018,GRFS,qGrowth,Healthcare,Drug Manufacturers - General,Large,0.27,0.47,0.38,0.48,0.92,0.87,0.02
34359,11/30/2018,MKL,qGrowth,Financial Services,Insurance - Property & Casualty,Large,0.61,0.23,0.06,0.89,0.01,0.96,0.02
34360,11/30/2018,NFLX,qGrowth,Consumer Cyclical,Entertainment,Large,0.41,0.03,0.27,0.05,0.01,0.9,0.02
34361,11/30/2018,PBA,qGrowth,Energy,Oil & Gas Midstream,Large,0.66,0.88,0.42,0.8,0.83,0.96,0.02
34362,11/30/2018,STZ,qGrowth,Consumer Defensive,Beverages - Wineries & Distilleries,Large,0.31,0.68,0.6,0.65,0.17,0.77,0.02
34363,11/30/2018,V,qGrowth,Financial Services,Credit Services,Large,0.76,0.02,0.45,0.6,0.22,0.89,0.02
34364,11/30/2018,WY,qGrowth,Real Estate,REIT - Specialty,Large,0.09,0.68,0.11,0.75,0.92,0.76,0.02
34365,11/30/2018,XEC,qGrowth,Energy,Oil & Gas E&P,Large,0.19,0.86,0.92,0.11,0.23,0.98,0.02
34366,11/30/2018,CBOE,qGrowth,Financial Services,Financial Data & Stock Exchanges,Large,0.59,0.05,0.27,0.56,0.43,1,0.02
34367,11/30/2018,AMZN,qGrowth,Technology,Internet Retail,Large,0.53,0.09,0.84,0.13,0.2,0.99,0.02
34368,11/30/2018,PSX,qGrowth,Energy,Oil & Gas Refining & Marketing,Large,0.27,0.9,0.32,0.58,0.19,0.99,0.02
34369,11/30/2018,PXD,qGrowth,Energy,Oil & Gas E&P,Large,0.35,0.69,0.61,0.18,0.17,0.99,0.02
34370,11/30/2018,WB,qGrowth,Technology,Internet Content & Information,Large,0.03,0.08,0.88,0.02,0.23,0.99,0.02
34371,11/30/2018,ATH,qGrowth,Financial Services,Insurance - Diversified,Large,0.35,0.38,0.23,0.47,0.56,0.99,0.02
34372,11/30/2018,PTC,qGrowth,Technology,Software - Application,Large,0.92,0.05,0.66,0.01,0.41,0.99,0.02
34373,11/30/2018,BTI,qGrowth,Consumer Defensive,Tobacco,Large,0.08,0.73,0.75,0.69,0.18,0.98,0.02
34374,11/30/2018,DINO,qGrowth,Energy,Oil & Gas Refining & Marketing,Large,0.55,0.93,0.48,0.02,0.29,0.98,0.02
34375,11/30/2018,TAL,qGrowth,Consumer Defensive,Education & Training Services,Large,0.36,0.3,0.92,0.01,0.74,0.98,0.02
34376,11/30/2018,TEAM,qGrowth,Technology,Software - Application,Large,0.78,0.02,0.33,0.11,0.18,0.98,0.02
34377,11/30/2018,AMTD1,qGrowth,Financial Services,Capital Markets,Large,0.49,0.13,0.23,0.46,0.79,0.97,0.02
34378,11/30/2018,NUE,qGrowth,Basic Materials,Steel,Large,0.54,0.87,0.56,0.26,0.49,0.97,0.02
34379,11/30/2018,VRTX,qGrowth,Healthcare,Biotechnology,Large,0.56,0.11,0.95,0.22,0.06,0.97,0.02
34380,11/30/2018,FANG,qGrowth,Energy,Oil & Gas E&P,Large,0.42,0.67,0.61,0.04,0.26,0.97,0.02
34381,11/30/2018,STLD,qGrowth,Basic Materials,Steel,Large,0.28,0.93,0.54,0.12,0.65,0.97,0.02
34382,11/30/2018,WUBA,qGrowth,Technology,Internet Content & Information,Large,0.14,0.57,0.79,0.09,0.16,0.97,0.02
34383,11/30/2018,ABMD,qGrowth,Healthcare,Medical Devices,Large,0.57,0.04,0.88,0.02,0,0.97,0.02
34384,11/30/2018,NVDA,qGrowth,Technology,Semiconductors,Large,0.02,0.07,0.91,0.04,0.07,0.96,0.02
34385,11/30/2018,PGR,qGrowth,Financial Services,Insurance - Property & Casualty,Large,0.81,0.16,0.38,0.62,0.21,0.96,0.02
34386,11/30/2018,RIO,qGrowth,Basic Materials,Other Industrial Metals & Mining,Large,0.51,0.91,0.86,0.55,0.45,0.96,0.02
34387,11/30/2018,CE,qGrowth,Basic Materials,Chemicals,Large,0.73,0.83,0.66,0.4,0.48,0.95,0.02
34388,11/30/2018,CRM,qGrowth,Technology,Software - Application,Large,0.85,0.07,0.81,0.18,0.07,0.95,0.02
34389,11/30/2018,BIP,qGrowth,Utilities,Utilities - Diversified,Large,0.39,0.68,0.62,0.95,0.9,0.95,0.02
34390,11/30/2018,ODFL,qGrowth,Industrials,Trucking,Large,0.24,0.72,0.86,0.16,0.39,0.95,0.02
34391,12/31/2018,BN,qGrowth,Financial Services,Asset Management,Large,0.62,0.24,0.11,0.9,0.7,0.86,0.02
34392,12/31/2018,EOG,qGrowth,Energy,Oil & Gas E&P,Large,0.42,0.73,0.78,0.34,0.14,1,0.02
34393,12/31/2018,GRFS,qGrowth,Healthcare,Drug Manufacturers - General,Large,0.29,0.48,0.38,0.48,0.89,0.88,0.02
34394,12/31/2018,MKL,qGrowth,Financial Services,Insurance - Property & Casualty,Large,0.59,0.22,0.06,0.81,0,0.96,0.02
34395,12/31/2018,NFLX,qGrowth,Consumer Cyclical,Entertainment,Large,0.42,0.03,0.27,0.05,0.04,0.89,0.02
34396,12/31/2018,PBA,qGrowth,Energy,Oil & Gas Midstream,Large,0.78,0.88,0.41,0.81,0.68,0.96,0.02
34397,12/31/2018,STZ,qGrowth,Consumer Defensive,Beverages - Wineries & Distilleries,Large,0.31,0.72,0.6,0.63,0.04,0.76,0.02
34398,12/31/2018,V,qGrowth,Financial Services,Credit Services,Large,0.78,0.02,0.45,0.55,0.21,0.89,0.02
34399,12/31/2018,WY,qGrowth,Real Estate,REIT - Specialty,Large,0.07,0.72,0.11,0.62,0.61,0.76,0.02
34400,12/31/2018,YNDX,qGrowth,Technology,Internet Content & Information,Large,0.07,0.66,0.74,0.03,0.86,0.92,0.02
34401,12/31/2018,CBOE,qGrowth,Financial Services,Financial Data & Stock Exchanges,Large,0.5,0.05,0.26,0.62,0.29,1,0.02
34402,12/31/2018,AMZN,qGrowth,Technology,Internet Retail,Large,0.56,0.09,0.84,0.1,0.21,0.99,0.02
34403,12/31/2018,PSX,qGrowth,Energy,Oil & Gas Refining & Marketing,Large,0.38,0.89,0.31,0.51,0.35,0.99,0.02
34404,12/31/2018,PXD,qGrowth,Energy,Oil & Gas E&P,Large,0.2,0.69,0.61,0.14,0.12,0.99,0.02
34405,12/31/2018,WB,qGrowth,Technology,Internet Content & Information,Large,0.08,0.07,0.88,0.02,0.42,0.99,0.02
34406,12/31/2018,ATH,qGrowth,Financial Services,Insurance - Diversified,Large,0.38,0.39,0.23,0.47,0.74,0.99,0.02
34407,12/31/2018,PTC,qGrowth,Technology,Software - Application,Large,0.64,0.05,0.66,0.08,0.44,0.99,0.02
34408,12/31/2018,AMTD1,qGrowth,Financial Services,Capital Markets,Large,0.38,0.12,0.22,0.49,0.55,0.98,0.02
34409,12/31/2018,BTI,qGrowth,Consumer Defensive,Tobacco,Large,0.08,0.73,0.75,0.7,0.75,0.98,0.02
34410,12/31/2018,FANG,qGrowth,Energy,Oil & Gas E&P,Large,0.04,0.7,0.61,0.03,0.12,0.98,0.02
34411,12/31/2018,TAL,qGrowth,Consumer Defensive,Education & Training Services,Large,0.45,0.28,0.92,0.01,0.87,0.98,0.02
34412,12/31/2018,TEAM,qGrowth,Technology,Software - Application,Large,0.93,0.02,0.32,0.1,0.45,0.98,0.02
34413,12/31/2018,DINO,qGrowth,Energy,Oil & Gas Refining & Marketing,Large,0.51,0.93,0.47,0.03,0.33,0.97,0.02
34414,12/31/2018,NUE,qGrowth,Basic Materials,Steel,Large,0.24,0.88,0.55,0.33,0.42,0.97,0.02
34415,12/31/2018,VRTX,qGrowth,Healthcare,Biotechnology,Large,0.57,0.1,0.95,0.22,0.1,0.97,0.02
34416,12/31/2018,HPE,qGrowth,Technology,Communication Equipment,Large,0.19,0.64,0.23,0.2,0.82,0.97,0.02
34417,12/31/2018,ABMD,qGrowth,Healthcare,Medical Devices,Large,0.65,0.04,0.88,0.01,0.03,0.97,0.02
34418,12/31/2018,MPC,qGrowth,Energy,Oil & Gas Refining & Marketing,Large,0.25,0.95,0.39,0.14,0.47,0.96,0.02
34419,12/31/2018,NVDA,qGrowth,Technology,Semiconductors,Large,0.09,0.08,0.91,0.04,0.47,0.96,0.02
34420,12/31/2018,RIO,qGrowth,Basic Materials,Other Industrial Metals & Mining,Large,0.8,0.88,0.86,0.65,0.87,0.96,0.02
34421,12/31/2018,WUBA,qGrowth,Technology,Internet Content & Information,Large,0.04,0.56,0.79,0.1,0.44,0.96,0.02
34422,12/31/2018,CE,qGrowth,Basic Materials,Chemicals,Large,0.47,0.83,0.66,0.34,0.24,0.95,0.02
34423,12/31/2018,CRM,qGrowth,Technology,Software - Application,Large,0.83,0.06,0.81,0.16,0.18,0.95,0.02
34424,12/31/2018,CVX,qGrowth,Energy,Oil & Gas Integrated,Large,0.63,0.76,0.63,0.74,0.23,0.95,0.02
34425,12/31/2018,PGR,qGrowth,Financial Services,Insurance - Property & Casualty,Large,0.77,0.16,0.37,0.62,0.51,0.95,0.02
34426,12/31/2018,URI,qGrowth,Industrials,Rental & Leasing Services,Large,0.01,0.95,0.73,0,0.2,0.95,0.02
34427,12/31/2018,BIP,qGrowth,Utilities,Utilities - Diversified,Large,0.22,0.68,0.61,0.91,0.71,0.95,0.02
34428,12/31/2018,ODFL,qGrowth,Industrials,Trucking,Large,0.33,0.72,0.86,0.17,0.35,0.95,0.02
34429,12/31/2018,ADI,qGrowth,Technology,Semiconductors,Large,0.56,0.21,0.85,0.34,0.43,0.94,0.02
34430,1/31/2019,EOG,qGrowth,Energy,Oil & Gas E&P,Large,0.3,0.72,0.78,0.35,0.32,1,0.02
34431,1/31/2019,GRFS,qGrowth,Healthcare,Drug Manufacturers - General,Large,0.08,0.49,0.38,0.5,0.95,0.87,0.02
34432,1/31/2019,MKL,qGrowth,Financial Services,Insurance - Property & Casualty,Large,0.34,0.23,0.07,0.79,0.03,0.96,0.02
34433,1/31/2019,PBA,qGrowth,Energy,Oil & Gas Midstream,Large,0.92,0.86,0.42,0.8,0.65,0.95,0.02
34434,1/31/2019,STZ,qGrowth,Consumer Defensive,Beverages - Wineries & Distilleries,Large,0.04,0.76,0.58,0.45,0.15,0.85,0.02
34435,1/31/2019,V,qGrowth,Financial Services,Credit Services,Large,0.79,0.02,0.45,0.56,0.39,0.89,0.02
34436,1/31/2019,WY,qGrowth,Real Estate,REIT - Specialty,Large,0.12,0.68,0.11,0.6,0.67,0.75,0.02
34437,1/31/2019,YNDX,qGrowth,Technology,Internet Content & Information,Large,0.59,0.65,0.74,0.04,0.47,0.92,0.02
34438,1/31/2019,CBOE,qGrowth,Financial Services,Financial Data & Stock Exchanges,Large,0.08,0.07,0.27,0.64,0.44,1,0.02
34439,1/31/2019,AMZN,qGrowth,Technology,Internet Retail,Large,0.9,0.09,0.83,0.1,0.35,0.99,0.02
34440,1/31/2019,PSX,qGrowth,Energy,Oil & Gas Refining & Marketing,Large,0.31,0.89,0.33,0.52,0.47,0.99,0.02
34441,1/31/2019,PXD,qGrowth,Energy,Oil & Gas E&P,Large,0.06,0.69,0.61,0.19,0.29,0.99,0.02
34442,1/31/2019,WB,qGrowth,Technology,Internet Content & Information,Large,0.02,0.08,0.88,0.01,0.31,0.99,0.02
34443,1/31/2019,ATH,qGrowth,Financial Services,Insurance - Diversified,Large,0.27,0.38,0.24,0.52,0.78,0.99,0.02
34444,1/31/2019,BTI,qGrowth,Consumer Defensive,Tobacco,Large,0.04,0.73,0.75,0.69,0.76,0.98,0.02
34445,1/31/2019,DINO,qGrowth,Energy,Oil & Gas Refining & Marketing,Large,0.51,0.92,0.48,0.04,0.54,0.98,0.02
34446,1/31/2019,TAL,qGrowth,Consumer Defensive,Education & Training Services,Large,0.74,0.28,0.92,0.03,0.52,0.98,0.02
34447,1/31/2019,PTC,qGrowth,Technology,Software - Application,Large,0.56,0.05,0.66,0.08,0.34,0.98,0.02
34448,1/31/2019,LFCHY,qGrowth,Financial Services,Insurance - Life,Large,0.77,0.42,0.29,0.65,0.84,0.97,0.02
34449,1/31/2019,VRTX,qGrowth,Healthcare,Biotechnology,Large,0.87,0.13,0.95,0.24,0.07,0.97,0.02
34450,1/31/2019,HPE,qGrowth,Technology,Communication Equipment,Large,0.35,0.63,0.24,0.21,0.86,0.97,0.02
34451,1/31/2019,FANG,qGrowth,Energy,Oil & Gas E&P,Large,0.12,0.7,0.61,0.05,0.28,0.97,0.02
34452,1/31/2019,STLD,qGrowth,Basic Materials,Steel,Large,0.05,0.93,0.54,0.16,0.42,0.97,0.02
34453,1/31/2019,TEAM,qGrowth,Technology,Software - Application,Large,0.91,0.03,0.35,0.11,0.27,0.97,0.02
34454,1/31/2019,NUE,qGrowth,Basic Materials,Steel,Large,0.49,0.86,0.56,0.39,0.37,0.96,0.02
34455,1/31/2019,NVDA,qGrowth,Technology,Semiconductors,Large,0.14,0.08,0.91,0.05,0.43,0.96,0.02
34456,1/31/2019,WUBA,qGrowth,Technology,Internet Content & Information,Large,0.18,0.55,0.79,0.1,0.33,0.96,0.02
34457,1/31/2019,CE,qGrowth,Basic Materials,Chemicals,Large,0.44,0.84,0.66,0.35,0.39,0.95,0.02
34458,1/31/2019,CRM,qGrowth,Technology,Software - Application,Large,0.88,0.07,0.81,0.16,0.14,0.95,0.02
34459,1/31/2019,PGR,qGrowth,Financial Services,Insurance - Property & Casualty,Large,0.92,0.16,0.38,0.63,0.36,0.95,0.02
34460,1/31/2019,RIO,qGrowth,Basic Materials,Other Industrial Metals & Mining,Large,0.8,0.87,0.86,0.63,0.42,0.95,0.02
34461,1/31/2019,BIP,qGrowth,Utilities,Utilities - Diversified,Large,0.22,0.67,0.61,0.87,0.82,0.95,0.02
34462,1/31/2019,ODFL,qGrowth,Industrials,Trucking,Large,0.37,0.71,0.86,0.17,0.23,0.95,0.02
34463,1/31/2019,LEN,qGrowth,Consumer Cyclical,Residential Construction,Large,0.44,0.91,0.39,0.19,0.44,0.94,0.02
34464,1/31/2019,LRCX,qGrowth,Technology,Semiconductor Equipment & Materials,Large,0.63,0.62,0.95,0.05,0.03,0.94,0.02
34465,2/28/2019,BKNG,qGrowth,Industrials,Travel Services,Large,0.21,0.47,0.94,0.39,0,0.85,0.02
34466,2/28/2019,EOG,qGrowth,Energy,Oil & Gas E&P,Large,0.27,0.75,0.92,0.31,0.31,0.96,0.02
34467,2/28/2019,GRFS,qGrowth,Healthcare,Drug Manufacturers - General,Large,0.07,0.51,0.36,0.48,0.88,0.88,0.02
34468,2/28/2019,MCHP,qGrowth,Technology,Semiconductors,Large,0.57,0.15,0.6,0.08,0.4,0.82,0.02
34469,2/28/2019,STZ,qGrowth,Consumer Defensive,Beverages - Wineries & Distilleries,Large,0.04,0.81,0.56,0.42,0.25,0.86,0.02
34470,2/28/2019,V,qGrowth,Financial Services,Credit Services,Large,0.71,0.03,0.44,0.57,0.22,0.89,0.02
34471,2/28/2019,ZBRA,qGrowth,Technology,Communication Equipment,Large,0.94,0.29,0.86,0.02,0.02,1,0.02
34472,2/28/2019,AMTD1,qGrowth,Financial Services,Capital Markets,Large,0.4,0.15,0.47,0.54,0.67,0.99,0.02
34473,2/28/2019,AMZN,qGrowth,Technology,Internet Retail,Large,0.25,0.14,0.87,0.12,0.51,0.99,0.02
34474,2/28/2019,TAL,qGrowth,Consumer Defensive,Education & Training Services,Large,0.59,0.25,0.94,0.02,0.44,0.99,0.02
34475,2/28/2019,PKI,qGrowth,Healthcare,Diagnostics & Research,Large,0.94,0.17,0.3,0.05,0.54,0.99,0.02
34476,2/28/2019,PTC,qGrowth,Technology,Software - Application,Large,0.53,0.07,0.54,0.08,0.24,0.99,0.02
34477,2/28/2019,ERIE,qGrowth,Financial Services,Insurance Brokers,Large,0.91,0.04,0.33,0.33,0.01,0.99,0.02
34478,2/28/2019,LFCHY,qGrowth,Financial Services,Insurance - Life,Large,0.68,0.42,0.29,0.57,0.74,0.98,0.02
34479,2/28/2019,NUE,qGrowth,Basic Materials,Steel,Large,0.5,0.91,0.56,0.36,0.72,0.98,0.02
34480,2/28/2019,FANG,qGrowth,Energy,Oil & Gas E&P,Large,0.15,0.68,0.45,0.07,0.27,0.98,0.02
34481,2/28/2019,TTWO,qGrowth,Technology,Electronic Gaming & Multimedia,Large,0.03,0.26,0.47,0,0.05,0.98,0.02
34482,2/28/2019,IMO,qGrowth,Energy,Oil & Gas Integrated,Large,0.26,0.94,0.53,0.72,0.87,0.97,0.02
34483,2/28/2019,VRTX,qGrowth,Healthcare,Biotechnology,Large,0.48,0.21,0.75,0.26,0.23,0.97,0.02
34484,2/28/2019,IT,qGrowth,Technology,Information Technology Services,Large,0.45,0.06,0.71,0.56,0.3,0.97,0.02
34485,2/28/2019,SIVB,qGrowth,Financial Services,Banks - Regional,Large,0.3,0.22,0.12,0.07,0.1,0.97,0.02
34486,2/28/2019,HPE,qGrowth,Technology,Communication Equipment,Large,0.34,0.62,0.23,0.21,0.92,0.97,0.02
34487,2/28/2019,WB,qGrowth,Technology,Internet Content & Information,Large,0.07,0.08,0.87,0.02,0.12,0.97,0.02
34488,2/28/2019,STLD,qGrowth,Basic Materials,Steel,Large,0.11,0.92,0.52,0.16,0.63,0.97,0.02
34489,2/28/2019,ETFC,qGrowth,Financial Services,Capital Markets,Large,0.19,0.25,0.23,0.23,0.61,0.96,0.02
34490,2/28/2019,TEAM,qGrowth,Technology,Software - Application,Large,0.86,0.04,0.33,0.12,0.25,0.96,0.02
34491,2/28/2019,WUBA,qGrowth,Technology,Internet Content & Information,Large,0.27,0.55,0.79,0.11,0.22,0.96,0.02
34492,2/28/2019,ABMD,qGrowth,Healthcare,Medical Devices,Large,0.74,0.06,0.87,0.01,0.03,0.96,0.02
34493,2/28/2019,CRM,qGrowth,Technology,Software - Application,Large,0.74,0.08,0.83,0.17,0.18,0.95,0.02
34494,2/28/2019,CXO,qGrowth,Energy,Oil & Gas E&P,Large,0.02,0.82,0.64,0.11,0.09,0.95,0.02
34495,2/28/2019,GOOGL,qGrowth,Technology,Internet Content & Information,Large,0.2,0.21,0.93,0.52,0.79,0.95,0.02
34496,2/28/2019,LEN,qGrowth,Consumer Cyclical,Residential Construction,Large,0.66,0.94,0.36,0.19,0.51,0.95,0.02
34497,2/28/2019,BIP,qGrowth,Utilities,Utilities - Diversified,Large,0.54,0.58,0.48,0.86,0.84,0.95,0.02
34498,2/28/2019,ATH,qGrowth,Financial Services,Insurance - Diversified,Large,0.57,0.36,0.23,0.5,0.76,0.95,0.02
34499,2/28/2019,MTCH,qGrowth,Technology,Internet Content & Information,Large,0.92,0.13,0.71,0.1,0.13,0.95,0.02
34500,3/31/2019,BKNG,qGrowth,Industrials,Travel Services,Large,0.16,0.46,0.94,0.37,0.01,0.86,0.02
34501,3/31/2019,EOG,qGrowth,Energy,Oil & Gas E&P,Large,0.14,0.75,0.92,0.28,0.15,0.96,0.02
34502,3/31/2019,GRFS,qGrowth,Healthcare,Drug Manufacturers - General,Large,0.14,0.5,0.36,0.48,0.93,0.88,0.02
34503,3/31/2019,LKQ,qGrowth,Consumer Cyclical,Auto Parts,Large,0.23,0.72,0.3,0.43,0.82,0.75,0.02
34504,3/31/2019,MCHP,qGrowth,Technology,Semiconductors,Large,0.41,0.17,0.61,0.08,0.61,0.83,0.02
34505,3/31/2019,NFLX,qGrowth,Consumer Cyclical,Entertainment,Large,0.54,0.03,0.28,0.06,0.05,0.98,0.02
34506,3/31/2019,STZ,qGrowth,Consumer Defensive,Beverages - Wineries & Distilleries,Large,0.11,0.8,0.57,0.38,0.24,0.87,0.02
34507,3/31/2019,AMTD1,qGrowth,Financial Services,Capital Markets,Large,0.19,0.16,0.47,0.56,0.22,1,0.02
34508,3/31/2019,DXCM,qGrowth,Healthcare,Diagnostics & Research,Large,0.9,0.05,0.07,0.03,0.2,1,0.02
34509,3/31/2019,PKI,qGrowth,Healthcare,Diagnostics & Research,Large,0.85,0.17,0.3,0.05,0.49,1,0.02
34510,3/31/2019,AMZN,qGrowth,Technology,Internet Retail,Large,0.67,0.1,0.88,0.12,0.19,0.99,0.02
34511,3/31/2019,NUE,qGrowth,Basic Materials,Steel,Large,0.2,0.91,0.56,0.38,0.57,0.99,0.02
34512,3/31/2019,JD,qGrowth,Technology,Internet Retail,Large,0.29,0.61,0.16,0.13,0.72,0.99,0.02
34513,3/31/2019,WB,qGrowth,Technology,Internet Content & Information,Large,0.01,0.1,0.87,0.03,0.11,0.99,0.02
34514,3/31/2019,STLD,qGrowth,Basic Materials,Steel,Large,0.09,0.94,0.65,0.16,0.62,0.99,0.02
34515,3/31/2019,TAL,qGrowth,Consumer Defensive,Education & Training Services,Large,0.38,0.26,0.94,0.03,0.65,0.99,0.02
34516,3/31/2019,MTCH,qGrowth,Technology,Internet Content & Information,Large,0.9,0.17,0.81,0.12,0.09,0.99,0.02
34517,3/31/2019,LFCHY,qGrowth,Financial Services,Insurance - Life,Large,0.56,0.42,0.29,0.52,0.86,0.98,0.02
34518,3/31/2019,IT,qGrowth,Technology,Information Technology Services,Large,0.64,0.06,0.72,0.55,0.22,0.98,0.02
34519,3/31/2019,SIVB,qGrowth,Financial Services,Banks - Regional,Large,0.08,0.24,0.12,0.07,0.02,0.98,0.02
34520,3/31/2019,FANG,qGrowth,Energy,Oil & Gas E&P,Large,0.19,0.7,0.46,0.07,0.22,0.98,0.02
34521,3/31/2019,TTWO,qGrowth,Technology,Electronic Gaming & Multimedia,Large,0.23,0.24,0.48,0.01,0.12,0.98,0.02
34522,3/31/2019,IMO,qGrowth,Energy,Oil & Gas Integrated,Large,0.39,0.94,0.53,0.73,0.92,0.97,0.02
34523,3/31/2019,VRTX,qGrowth,Healthcare,Biotechnology,Large,0.57,0.22,0.76,0.26,0.11,0.97,0.02
34524,3/31/2019,TEAM,qGrowth,Technology,Software - Application,Large,0.88,0.04,0.34,0.11,0.16,0.97,0.02
34525,3/31/2019,KEYS,qGrowth,Technology,Scientific & Technical Instruments,Large,0.83,0.09,0.39,0.28,0.65,0.97,0.02
34526,3/31/2019,ABMD,qGrowth,Healthcare,Medical Devices,Large,0.38,0.07,0.87,0.01,0.01,0.97,0.02
34527,3/31/2019,CBRE,qGrowth,Real Estate,Real Estate Services,Large,0.46,0.84,0.31,0.51,0.69,0.96,0.02
34528,3/31/2019,LEN,qGrowth,Consumer Cyclical,Residential Construction,Large,0.44,0.94,0.36,0.21,0.49,0.96,0.02
34529,3/31/2019,ETFC,qGrowth,Financial Services,Capital Markets,Large,0.02,0.27,0.23,0.23,0.41,0.96,0.02
34530,3/31/2019,CXO,qGrowth,Energy,Oil & Gas E&P,Large,0.02,0.81,0.65,0.1,0.13,0.95,0.02
34531,3/31/2019,GOOGL,qGrowth,Technology,Internet Content & Information,Large,0.69,0.19,0.93,0.53,0.54,0.95,0.02
34532,3/31/2019,LRCX,qGrowth,Technology,Semiconductor Equipment & Materials,Large,0.53,0.62,0.95,0.06,0.09,0.95,0.02
34533,3/31/2019,SCHW,qGrowth,Financial Services,Capital Markets,Large,0.07,0.19,0.31,0.48,0.45,0.95,0.02
34534,3/31/2019,ALB,qGrowth,Basic Materials,Specialty Chemicals,Large,0.42,0.75,0.39,0.14,0.22,0.95,0.02
34535,4/30/2019,BKNG,qGrowth,Industrials,Travel Services,Large,0.2,0.45,0.95,0.38,0,0.86,0.02
34536,4/30/2019,EOG,qGrowth,Energy,Oil & Gas E&P,Large,0.23,0.77,0.92,0.26,0.17,0.95,0.02
34537,4/30/2019,LKQ,qGrowth,Consumer Cyclical,Auto Parts,Large,0.71,0.7,0.3,0.36,0.76,0.75,0.02
34538,4/30/2019,MCHP,qGrowth,Technology,Semiconductors,Large,0.53,0.15,0.6,0.09,0.4,0.85,0.02
34539,4/30/2019,MKL,qGrowth,Financial Services,Insurance - Property & Casualty,Large,0.36,0.18,0.08,0.73,0.01,0.79,0.02
34540,4/30/2019,NFLX,qGrowth,Consumer Cyclical,Entertainment,Large,0.45,0.03,0.27,0.06,0.05,0.97,0.02
34541,4/30/2019,PBA,qGrowth,Energy,Oil & Gas Midstream,Large,0.67,0.85,0.51,0.86,0.84,0.76,0.02
